,text,label
200,Mark disturbed these ill students.,1
201,Many actresses aren't escaping from this small mall.,1
202,Cheryl sells those soft scarves.,1
203,Carrie had investigated that good organization.,1
204,Margaret worked with that lucky waitress.,1
205,Most pictures look like these small art galleries.,1
206,Cheryl does take this good snake.,1
207,Joseph wasn't researching these rough pictures.,1
208,Dennis wasn't arguing about this big brochure.,1
209,Rodney hadn't listened to this concealed pedestrian.,1
210,Christine hadn't known those unconvinced cashiers.,1
211,Helen hadn't upset that big waitress.,1
212,The girls buy those rough photographs.,1
213,Carolyn talked about that content guest.,1
214,Many doors worry those popular associations.,1
215,Robert hasn't disliked this orange art gallery.,1
216,Adam has broken that clean couch.,1
217,Most girls passed those smooth high schools.,1
218,Most pedestrians work with those uncertain guests.,1
219,Some boys would appreciate these popular banks.,1
220,This documentary hadn't disagreed with these good plays.,1
221,Monet had fixed those yellow couches.,1
222,Phillip looked like this black sketch.,1
223,Some story couldn't disagree with this important essay.,1
224,Nina should remember those upset cashiers.,1
225,Those pies bother these nice guests.,1
226,Veronica saw that hard scarf.,1
227,Keith had impressed this delighted guest.,1
228,Patricia had bothered that good committee.,1
229,Some women wear those smooth hats.,1
230,Many actors explore this good grocery store.,1
231,The art galleries are boring those out in the open dancers.,1
232,Benjamin referenced that busy senator.,1
233,Todd isn't finding these bad sketches.,1
234,Mitchell knew those hidden students.,1
235,Kathleen did conceal those confident cashiers.,1
236,Many scarves annoy these popular governments.,1
237,Carl discovers this orange rug.,1
238,Lucille wasn't helping this scared actor.,1
239,All girls haven't disagreed with those important essays.,1
240,Stories stun this old patient.,1
241,Some ladies describe these bad senators.,1
242,This book isn't disturbing that out in the open waitress.,1
243,A university knew these happy boys.,1
244,Some boy attacked this uncertain adult.,1
245,That person hasn't cured that purple bird.,1
246,John escapes from this busy waitress.,1
247,Bradley was cleaning those rough rugs.,1
248,Most reports hadn't disagreed with these small senators.,1
249,Sheila wouldn't bother these important children.,1
250,Bill cured that orange snake.,1
251,All adults help that employed teacher.,1
252,Heather had skated around this hard art gallery.,1
253,Meredith drives to that red public park.,1
254,Carla isn't exploring this orange grocery store.,1
255,Most banks will help this content senator.,1
256,The Lutherans mess up that orange movie theater.,1
257,Laurie hasn't concealed this displeased patient.,1
258,Sara breaks these concealed couches.,1
259,Most people haven't disagreed with those displeased boys.,1
260,The doctor was annoying those old waitresses.,1
261,Sharon investigated these small dancers.,1
262,The Borgias respect this unemployed guy.,1
263,The Borgias disgusts that nice actor.,1
264,Judy was embarrassing those ill boys.,1
265,Kayla lifts these popular prints.,1
266,Stephanie appreciates these important movie theaters.,1
267,Some cashier remembers that small guest.,1
268,Some dancers go to this messy museum.,1
269,The rug had embarrassed these nice pedestrians.,1
270,Sara did scan this white pamphlet.,1
271,Sabrina hasn't biked to these bad libraries.,1
272,Sarah is walking through these important restaurants.,1
273,Marla didn't worry this important doctor.,1
274,These men went to those important malls.,1
275,Robert hides those black cafes.,1
276,The dogs distract these employed actors.,1
277,That library wasn't hiring those smart students.,1
278,Kristen could forget those bad essays.,1
279,Sketches won't look like those good cafes.,1
280,Those windows hurt these hidden students.,1
281,Florence upset these out in the open girls.,1
282,Every girl disturbed this excited guy.,1
283,Judy doesn't insult this big doctor.,1
284,A lot of waiters research this bad cafe.,1
285,A lot of men were hiding these big drawings.,1
286,Karen is biking to that clean college campus.,1
287,Sharon broke these orange forks.,1
288,Some paintings disgust this important adult.,1
289,Raymond questions those important companies.,1
290,Melinda was arriving at this blue library.,1
291,Anne could attack this unemployed senator.,1
292,All companies conceal those unemployed actresses.,1
293,Stacy hugs this unlucky actress.,1
294,William isn't examining these gray reports.,1
295,These students have gone to those dirty restaurants.,1
296,That bank works with these employed children.,1
297,A lot of actors notice that messy cafe.,1
298,Most patients think about that big girl.,1
299,Marie criticizes these uncertain adults.,1
300,Dan wasn't researching those popular cafes.,1
301,All students skate around that messy cafe.,1
302,Rachel had helped these displeased doctors.,1
303,Many teenagers fix that good glass.,1
304,Janet disagrees with that nice cashier.,1
305,Charles is escaping from these confident patients.,1
306,Laura hadn't praised those scared drivers.,1
307,People arrive at this old high school.,1
308,Patrick couldn't break this out in the open cup.,1
309,Daniel won't sell those white restaurants.,1
310,Ellen isn't observing those uncertain teenagers.,1
311,Most windows astound these unemployed doctors.,1
312,Christine sounded like that serious guest.,1
313,Mitchell wouldn't remember those black pamphlets.,1
314,The company respects these old restaurants.,1
315,Steve conceals these young pedestrians.,1
316,Sally does reference this hidden lady.,1
317,Laurie isn't distracting that popular committee.,1
318,Gerald loves that excited pedestrian.,1
319,Wayne thinks about that bad university.,1
320,The teenager distracted this busy teenager.,1
321,Gerald can examine that good play.,1
322,All rabbits disgust this popular doctor.,1
323,April is returning to these big cashiers.,1
324,These pedestrians are biking to this new mall.,1
325,George talked to those hopeful drivers.,1
326,Marie is exploring this big museum.,1
327,Brian doesn't help that unemployed actor.,1
328,Alan has cured these small actors.,1
329,Nina drives to that concealed college campus.,1
330,Cheryl runs around this blue library.,1
331,Jason hadn't broken those gray couches.,1
332,Beverly isn't biking to this white school.,1
333,Julie toured that clean movie theater.,1
334,The hamster bores that lucky guy.,1
335,Valerie was attacking this fast adult.,1
336,Nicole has cleaned those smooth hospitals.,1
337,These guys distract that content patient.,1
338,Heidi isn't curing these hidden cashiers.,1
339,The Impressionists think about these bad coats.,1
340,Craig questioned this serious teacher.,1
341,Colleen wasn't breaking that blue plate.,1
342,Alice boycotts these good universities.,1
343,This driver hasn't passed this blue library.,1
344,Grace cured those exposed actresses.,1
345,Mitchell drops by that clean restaurant.,1
346,Daniel runs around this brown restaurant.,1
347,Some person was watching that small driver.,1
348,Melissa fixes those hard cups.,1
349,Aaron remembers this busy actress.,1
350,The dancers reveal that rough fork.,1
351,Those senators break that black plate.,1
352,Those women heal this displeased lady.,1
353,A mirror alarmed this determined dancer.,1
354,This truck has alarmed that small bank.,1
355,These universities do alarm those good universities.,1
356,Candice has noticed these important committees.,1
357,The boys dislike this unemployed pedestrian.,1
358,Sarah shouldn't look like that yellow picture.,1
359,Christina cured this standing adult.,1
360,Marcus has complained about these unsure dancers.,1
361,Cindy couldn't reveal that hard cup.,1
362,The Clintons conceal this blue blouse.,1
363,All screens shock that uncertain cashier.,1
364,Christina has revealed that rough newspaper article.,1
365,Paul visited this delighted driver.,1
366,Many patients sell those purple shoes.,1
367,Some girls question that excited student.,1
368,Spain had listened to that exposed adult.,1
369,The movie theater confuses this popular government.,1
370,Catherine fixes this dirty cup.,1
371,The Clintons boycott those important organizations.,1
372,Dancers clean these yellow public parks.,1
373,Harvard University likes those popular cafes.,1
374,These waiters had escaped from these unconvinced pedestrians.,1
375,Nicole hadn't attacked these hopeful teachers.,1
376,Many libraries boast about those popular documentaries.,1
377,Kayla has gone to those rough cafes.,1
378,Ruth argued about this exposed student.,1
379,Theodore is observing those important drivers.,1
380,George talked about these sick senators.,1
381,Catherine dropped by that new movie theater.,1
382,Travis was examining those exposed reports.,1
383,Those carriages irritated that unlucky student.,1
384,Jerry wouldn't heal that good waitress.,1
385,Denise does hide these popular birds.,1
386,These actresses break this orange couch.,1
387,Heidi passed these smooth high schools.,1
388,That actor hadn't fixed these blue cups.,1
389,Barbara talked about this uncertain actor.,1
390,Tina cures this unemployed teenager.,1
391,Tonya loves those hard newspaper articles.,1
392,Martin can't disgust those clever actresses.,1
393,Bradley won't respect that bad public park.,1
394,Those teenagers exit that rough college campus.,1
395,That spotlight irritated these busy senators.,1
396,Many actors haven't praised that lost girl.,1
397,Lissa explored this important restaurant.,1
398,Brad shouldn't buy these black banks.,1
399,A doctor hasn't cleaned these bad malls.,1
400,Tanya hasn't hated those smart adults.,1
401,Some coat could disgust those popular drivers.,1
402,Nina should love those gray newspaper articles.,1
403,Jerry disliked those sick girls.,1
404,A lot of libraries disliked this orange public park.,1
405,Julia was noticing these white movie theaters.,1
406,Steve looked like that out in the open photograph.,1
407,Rachel shouldn't care for this sick guy.,1
408,Kayla can't observe those hidden drivers.,1
409,Danielle was working with those exposed customers.,1
410,The teachers criticize this orange pamphlet.,1
411,Carla wouldn't hide this new plate.,1
412,Brad had examined these red pamphlets.,1
413,Sara doesn't think about that black hat.,1
414,The Impressionists discover these orange sketches.,1
415,Katherine disturbed that displeased driver.,1
416,Senators clean that big shawl.,1
417,Anne couldn't question that popular organization.,1
418,Lawrence hadn't talked to this good pedestrian.,1
419,Actors reference that displeased doctor.,1
420,Karen is kissing this troubled cashier.,1
421,Ellen could approach these out in the open cashiers.,1
422,Deborah was healing those important snakes.,1
423,All drawings looked like that concealed waiter.,1
424,Some scarf disturbs this good government.,1
425,These drivers wear those exposed coats.,1
426,Customers didn't kiss this uncertain teacher.,1
427,A lot of people tour these white schools.,1
428,Men lift this green school.,1
429,Those children criticize those big pamphlets.,1
430,Melinda arrives at this orange public park.,1
431,Patients had this out in the open pamphlet.,1
432,Many adults could clean that gray movie theater.,1
433,Russell concealed these important coats.,1
434,Dan hasn't appreciated this yellow cafe.,1
435,This lake can't alarm those popular governments.,1
436,Carolyn forgets this unsure cashier.,1
437,Jerry is bringing those black newspaper articles.,1
438,Some adults care for this serious guy.,1
439,All cashiers flee from this popular movie theater.,1
440,The newspaper articles embarrass this lost doctor.,1
441,The paintings look like that ill bird.,1
442,This cashier hadn't sounded like these nice children.,1
443,Leslie could conceal this confident adult.,1
444,Karla does shock this small lady.,1
445,Ruth was referencing this good newspaper article.,1
446,Those people attack this lucky girl.,1
447,Kendra drops by these important restaurants.,1
448,George had complained about this standing teenager.,1
449,Katherine isn't discovering that long essay.,1
450,Robert walked through this rough bank.,1
451,Brenda doesn't clean this blue mall.,1
452,Tiffany couldn't arrive at those big art galleries.,1
453,Curtis isn't irritating these clever drivers.,1
454,This patient concealed these blue grocery stores.,1
455,Girls fix those good cups.,1
456,Benjamin discovers this gray art gallery.,1
457,Those doctors walk through these rough movie theaters.,1
458,Some drawing had aggravated those important committees.,1
459,The Impressionists conceal those concealed waitresses.,1
460,Peter questions these hopeful teenagers.,1
461,Clyde does scare these serious pedestrians.,1
462,These photographs aren't looking like those big cars.,1
463,Some men know this delighted guy.,1
464,Susan helped these young guests.,1
465,The Clintons scan those good movies.,1
466,The museums worry that young actor.,1
467,Every pie hurts these happy waitresses.,1
468,Valerie does leave that bad waitress.,1
469,Jesus might investigate these out in the open adults.,1
470,Paula does leave that happy senator.,1
471,Theodore revealed these messy hospitals.,1
472,Sharon has broken these yellow cups.,1
473,Every doctor sold those bad art galleries.,1
474,These committees work with those busy guests.,1
475,The doctor isn't curing that clever student.,1
476,Melissa discussed these popular doctors.,1
477,Many pedestrians like that popular hospital.,1
478,Raymond is cleaning those small malls.,1
479,Margaret isn't messing up those bad chairs.,1
480,Andrea couldn't think about these red restaurants.,1
481,A lot of lights annoy those displeased waitresses.,1
482,A lot of students walk through those clean malls.,1
483,Danielle shouldn't talk to those clever senators.,1
484,William respects that popular guest.,1
485,Denise wasn't scanning those long plays.,1
486,Suzanne thinks about this rough cafe.,1
487,Drivers haven't attacked this upset guest.,1
488,Steven hid these white blouses.,1
489,Michael returned to these upset drivers.,1
490,Adam hasn't insulted this exposed bank.,1
491,Andrew had resembled this concealed picture.,1
492,Katherine hugs this big teacher.,1
493,A lot of boys flee from this unlucky guy.,1
494,The drivers conceal those busy guests.,1
495,This cashier wouldn't fire this displeased girl.,1
496,April respected those clever children.,1
497,Many museums dislike those important high schools.,1
498,Sarah escapes from these concealed malls.,1
499,This person hadn't healed these lucky dancers.,1
500,Most girls aren't researching this popular committee.,1
501,All men remember these small museums.,1
502,The girls exit those smooth cafes.,1
503,Dawn couldn't break these messy chairs.,1
504,Some guys fire these old cashiers.,1
505,That boy talks about those smooth restaurants.,1
506,Timothy can't flee from those clever boys.,1
507,Helen is astounding those unconvinced teachers.,1
508,Reports haven't bored these lost adults.,1
509,Rose hadn't arrived at this red library.,1
510,Colleen researched this white painting.,1
511,Students hate that unconvinced guy.,1
512,A spotlight upsets those important legislatures.,1
513,A lot of students hadn't respected that concealed restaurant.,1
514,These men dislike this content senator.,1
515,These waiters haven't cared for those unemployed guys.,1
516,Sheila will find that whole chair.,1
517,Christina does hurt these upset actors.,1
518,Many prints impress these lost doctors.,1
519,Amy wouldn't reveal that green nose.,1
520,The Impressionists can't remember those upset customers.,1
521,The box stunned that important school.,1
522,Kirsten disliked these popular essays.,1
523,The school discusses these orange books.,1
524,This child kissed this serious waitress.,1
525,Liam was kissing those important actresses.,1
526,Eric alarmed those good governments.,1
527,Some driver didn't sell that ill horse.,1
528,Cilantro bores this uncertain senator.,1
529,Monica investigates this excited teacher.,1
530,Janice hasn't cared for these excited teenagers.,1
531,Kendra will wear these green hats.,1
532,A lot of chairs aggravate this important university.,1
533,Tracy doesn't disgust those upset customers.,1
534,Bruce sold those white skirts.,1
535,Erin is breaking that cheap dish.,1
536,Alicia dropped by these bad restaurants.,1
537,Jacqueline is discovering this green nose.,1
538,Julia won't care for these important actors.,1
539,Some public park hasn't impressed this important museum.,1
540,Mary isn't healing those delighted teachers.,1
541,Valerie reveals these big dishes.,1
542,Many pedestrians help those fast actresses.,1
543,All actors kiss those popular children.,1
544,Bradley stunned this small waiter.,1
545,Wendy was lifting these important restaurants.,1
546,Amanda boycotted those smooth malls.,1
547,Angela can like that orange library.,1
548,This patient had investigated these old banks.,1
549,Tina hasn't kissed those happy actors.,1
550,A teenager wasn't finding these lucky waiters.,1
551,Those waiters are observing that nice waitress.,1
552,Jane has respected those lucky guests.,1
553,Stacy wasn't arriving at those clean museums.,1
554,Cheryl scanned that important commentary.,1
555,A lot of teachers won't break those out in the open dishes.,1
556,A lot of women care for these good doctors.,1
557,Debra has aggravated these exposed teachers.,1
558,A dancer discovered these good museums.,1
559,Tina hasn't hidden these gray banks.,1
560,Stephen isn't passing these orange restaurants.,1
561,Aaron embarrassed this young actress.,1
562,Sherry investigated that bad government.,1
563,Andrea helped this nice senator.,1
564,Roger had driven to those smooth banks.,1
565,Christopher breaks this important plate.,1
566,These women mess up this popular bank.,1
567,Marcus boycotts this small movie theater.,1
568,Cynthia discovers this concealed rabbit.,1
569,Mary hadn't cured these out in the open girls.,1
570,Stacy could visit that gray restaurant.,1
571,The Impressionists distracts these popular associations.,1
572,Bill was lifting those orange couches.,1
573,The Impressionists stun those popular governments.,1
574,Stephanie has respected these unsure students.,1
575,Omar might insult this ill patient.,1
576,Some water alarms this smart actor.,1
577,Kayla disagrees with that good brochure.,1
578,Most patients observe those unsure boys.,1
579,All committees couldn't reference these happy actresses.,1
580,Guy toured that smooth hospital.,1
581,These people upset these bad companies.,1
582,Walter broke that hidden fork.,1
583,Ella does bike to that big college campus.,1
584,Some eyes astound these troubled senators.,1
585,Kristen sounded like that serious patient.,1
586,Maria hadn't passed this messy grocery store.,1
587,Keith hasn't broken that brown glass.,1
588,Helen might conceal that exposed glass.,1
589,Science astounds that uncertain waitress.,1
590,A dish hurts these important girls.,1
591,Drivers go to that concealed restaurant.,1
592,Alexander had biked to this bad museum.,1
593,James scanned that long commentary.,1
594,That child isn't breaking these dirty cups.,1
595,Diane fired this exposed girl.,1
596,Lissa resembled that hidden picture.,1
597,Mushrooms didn't worry that unlucky actress.,1
598,Tiffany should attack that ill adult.,1
599,The Borgias pass that exposed mall.,1
600,Margaret couldn't aggravate that young senator.,1
601,David found this unemployed lady.,1
602,Omar does see those scared dancers.,1
603,Every bank was disturbing that hidden school.,1
604,The pedestrians wouldn't work with these unsure students.,1
605,Donald fires those concealed doctors.,1
606,Tracy hasn't found those dirty banks.,1
607,That adult talked about those lost girls.,1
608,The Borgias sell these good restaurants.,1
609,Dan observed this employed boy.,1
610,A waitress dislikes that scared doctor.,1
611,Tanya goes to that black grocery store.,1
612,A dancer saw those new gloves.,1
613,Russell didn't see that small plate.,1
614,Omar wouldn't scan that hard newspaper article.,1
615,Christopher hadn't hated these serious actors.,1
616,Phillip listened to that happy student.,1
617,Emily had cared for those fast teenagers.,1
618,All dishes annoyed these content actresses.,1
619,Ruth hasn't fired those young senators.,1
620,Rachelle has looked like those yellow sketches.,1
621,Chad wasn't describing those uncertain patients.,1
622,All customers question that troubled doctor.,1
623,Donald isn't arriving at that cheap mall.,1
624,That cashier did disgust these unconvinced actresses.,1
625,Some actress won't praise those lost adults.,1
626,Carmen forgot this smart cashier.,1
627,That committee scares those popular museums.,1
628,The Clintons irritate this unemployed guest.,1
629,Vanessa drove to that gray public park.,1
630,Michelle had skated around this messy hospital.,1
631,Those drivers hate those busy children.,1
632,Snakes haven't stunned this small actress.,1
633,Debra can argue about this unconvinced adult.,1
634,Peter cleaned these out in the open shirts.,1
635,Drivers disgust that popular government.,1
636,A lot of documentaries are disagreeing with these good plays.,1
637,Many waitresses have discussed those big grocery stores.,1
638,Diana wasn't passing those red grocery stores.,1
639,Jill should listen to these young patients.,1
640,Julia isn't hiding this dirty grocery store.,1
641,Chad was thinking about those orange books.,1
642,Heather criticizes this upset teacher.,1
643,Michelle doesn't remember these gray brochures.,1
644,Homer hadn't taken this green grocery store.,1
645,Caroline isn't shocking those good legislatures.,1
646,Paul shouldn't examine this big brochure.,1
647,Many children fix that popular fork.,1
648,Winston Churchill breaks these whole plates.,1
649,Laura wasn't looking like that small photograph.,1
650,A lot of drivers care for this unlucky patient.,1
651,Winston Churchill had dropped by those good restaurants.,1
652,The Lutherans notice these smooth books.,1
653,Some rug hadn't disturbed this unsure guest.,1
654,Teachers discuss that popular story.,1
655,These students arrive at this hard high school.,1
656,Deanna can't scan that small brochure.,1
657,Carol respects those upset children.,1
658,Cindy disliked this exposed pedestrian.,1
659,Steve helped these popular cashiers.,1
660,Vincent was cleaning that small glass.,1
661,Tracy had left this smart teacher.,1
662,Dawn found this new coat.,1
663,Timothy hasn't scanned that popular story.,1
664,Amelia wasn't cleaning these hidden libraries.,1
665,Students had examined this hard book.,1
666,A guest observed this employed boy.,1
667,A lot of cashiers discover that bad commentary.,1
668,Most prints stun that nice dancer.,1
669,Most cashiers hate that clever driver.,1
670,Grace doesn't conceal these green rabbits.,1
671,The Impressionists hadn't seen those old students.,1
672,Some guys think about that orange rabbit.,1
673,Some birds scare this smart teacher.,1
674,Some rabbit has annoyed those hidden hospitals.,1
675,Mary is buying those exposed chairs.,1
676,Amelia hasn't visited this exposed waiter.,1
677,Kimberley remembered this hidden driver.,1
678,Some essay isn't astounding those popular associations.,1
679,Anne has discussed that red newspaper article.,1
680,Most cafes distract those orange hospitals.,1
681,The Clintons insult those old museums.,1
682,Gregory doesn't complain about this hopeful teacher.,1
683,Many men attack these employed waitresses.,1
684,The doctors drive to this yellow movie theater.,1
685,Winston Churchill drives to those black malls.,1
686,The drawing confused those important banks.,1
687,Monet wasn't hugging this happy student.,1
688,This dancer isn't revealing this clean plate.,1
689,The doctors notice these blue books.,1
690,Every painting hadn't bored this unconvinced adult.,1
691,Donald arrives at these hidden cafes.,1
692,Theresa discussed those upset teenagers.,1
693,The pepper doesn't embarrass those important pedestrians.,1
694,Joel passes these bad schools.,1
695,Candice did observe this sick doctor.,1
696,Raymond respected this exposed movie theater.,1
697,These teachers think about those uncertain waiters.,1
698,All dancers question those good companies.,1
699,Spain distracts that popular senator.,1
700,Derek hasn't healed these unsure girls.,1
701,A lot of art galleries stun those excited patients.,1
702,Samantha loved this exposed customer.,1
703,Diane praises those unsure boys.,1
704,Some public park isn't stunning this popular guest.,1
705,Tonya might examine these good stories.,1
706,Margaret talked to those sick teenagers.,1
707,These customers respect that good customer.,1
708,Marla hadn't boasted about those big newspaper articles.,1
709,Rodney isn't wearing those big gloves.,1
710,Maria cleans these broken chairs.,1
711,That glass disgusted those unconvinced teachers.,1
712,Helen is watching this unlucky senator.,1
713,George hasn't referenced that red book.,1
714,Bill wasn't observing these delighted teenagers.,1
715,Many guests break these green couches.,1
716,Tracy has returned to those good art galleries.,1
717,Guys escaped from that good museum.,1
718,Most public parks distract those clever ladies.,1
719,Denise hadn't shocked this bad guy.,1
720,The Clintons remembered those employed doctors.,1
721,Judy can't conceal that popular story.,1
722,Eric is lifting these gray malls.,1
723,Wendy wasn't distracting these serious guys.,1
