,text,label
190,Every scarf astounds these actors.,1
191,Todd wasn't concealing those doctors.,1
192,Christina should drive to that museum.,1
193,Eric wasn't returning to those boys.,1
194,Kendra does hide this rug.,1
195,These tomatoes irritate those committees.,1
196,Matt conceals this actress.,1
197,Larry doesn't hate that play.,1
198,This driver wasn't breaking these dishes.,1
199,Many doctors bike to these malls.,1
200,Monet has these birds.,1
201,The pasta hadn't astounded this library.,1
202,Thomas wouldn't watch those boys.,1
203,Those dancers wear that shoe.,1
204,Some convertible hasn't hurt these guests.,1
205,Carla didn't fix these chairs.,1
206,Randolf conceals that bird.,1
207,A lot of waiters haven't appreciated these children.,1
208,A lot of drivers return to those restaurants.,1
209,Margaret saw those senators.,1
210,Catherine bought these hamsters.,1
211,Laura heals that patient.,1
212,Many screens disturb that lady.,1
213,Stacy had referenced those plays.,1
214,Those actresses aren't escaping from these drivers.,1
215,Samuel visits those adults.,1
216,Brett complains about this story.,1
217,Florence doesn't heal these guests.,1
218,All cashiers bother that school.,1
219,Erin would hug those cashiers.,1
220,George described this lady.,1
221,Many adults do attack this dancer.,1
222,Some customers could disturb this actor.,1
223,Katherine discusses this newspaper article.,1
224,The organization loved these adults.,1
225,Judy hasn't biked to those malls.,1
226,William criticizes this student.,1
227,Students stuns these organizations.,1
228,Rodney had researched those hospitals.,1
229,Sherry hasn't talked about that mall.,1
230,Melissa couldn't question these committees.,1
231,All screens aren't looking like this sketch.,1
232,Keith has complained about those waitresses.,1
233,Alice does boast about this senator.,1
234,Many associations have this shoe.,1
235,Jill has sold these public parks.,1
236,Sara had healed those boys.,1
237,All lakes don't astound those legislatures.,1
238,Some college campuses had resembled that photograph.,1
239,Many grocery stores wouldn't shock these adults.,1
240,Every waiter was concealing this turtle.,1
241,Joel complains about those drivers.,1
242,A dancer walks through that library.,1
243,Victoria can't care for these drivers.,1
244,Denise had bored those senators.,1
245,Vanessa discovers these drawings.,1
246,Janet had hidden these libraries.,1
247,A lot of actresses distract that teenager.,1
248,Denise bought these cats.,1
249,Martha is confusing those universities.,1
250,Lori hasn't distracted those drivers.,1
251,Tanya hadn't talked to this teenager.,1
252,The pedestrian healed this guest.,1
253,These hills should stun this patient.,1
254,Liam is returning to these teenagers.,1
255,Jessica hadn't cleaned these hospitals.,1
256,A lot of dancers cured this boy.,1
257,Tiffany hadn't distracted this patient.,1
258,Students sell that rug.,1
259,Christopher concealed this art gallery.,1
260,These guys admired that school.,1
261,Rugs astound that association.,1
262,Robert wasn't scaring these museums.,1
263,Kendra investigates these ladies.,1
264,A lot of ladies arrive at that museum.,1
265,Some pedestrians drive to this movie theater.,1
266,Tonya hasn't remembered that brochure.,1
267,Museums hadn't disturbed that patient.,1
268,Every person left that actress.,1
269,Sandra should disgust that actor.,1
270,Amelia is disgusting these ladies.,1
271,Carla isn't taking those sketches.,1
272,Florence was investigating these actors.,1
273,Many cashiers disagree with those cashiers.,1
274,These committees argue about this commentary.,1
275,Brian sees those horses.,1
276,Candice hasn't explored this art gallery.,1
277,Aaron walks through those art galleries.,1
278,Some books alarm that cashier.,1
279,Raymond wasn't kissing that guest.,1
280,Some cashier might boycott that art gallery.,1
281,Winston Churchill hadn't hidden this adult.,1
282,Jennifer skates around this public park.,1
283,Ruth doesn't flee from those malls.,1
284,Some waiters have known those guests.,1
285,Patricia thinks about that legislature.,1
286,Every patient shouldn't drive to these schools.,1
287,Most boys hadn't disagreed with those books.,1
288,Mark fled from those guys.,1
289,Grace should break these cups.,1
290,Carrie passes those restaurants.,1
291,Anne was returning to these guys.,1
292,Craig could disturb those teenagers.,1
293,Linda has this rabbit.,1
294,Christopher does pass this hospital.,1
295,Mitchell wasn't embarrassing these adults.,1
296,These senators clean these grocery stores.,1
297,Cynthia should complain about those actresses.,1
298,Curtis hasn't praised these boys.,1
299,Florence listened to that patient.,1
300,Jodi might break these chairs.,1
301,Sherry forgot that play.,1
302,Clyde hasn't loved these boys.,1
303,A lot of hats aggravate that legislature.,1
304,Ellen will look like those prints.,1
305,April wasn't examining those reports.,1
306,Diana isn't selling that car.,1
307,Christina knew this doctor.,1
308,Catherine wouldn't research these universities.,1
309,Those customers weren't researching this government.,1
310,All doctors know that student.,1
311,Tonya has insulted that play.,1
312,Those documentaries were disagreeing with that lady.,1
313,An organization had respected that doctor.,1
314,Timothy explores this restaurant.,1
315,Sarah hires this waiter.,1
316,Kendra exits this art gallery.,1
317,Natalie concealed this hospital.,1
318,Amelia was impressing this company.,1
319,Wendy hadn't scared that bank.,1
320,Mark will cure those guys.,1
321,Spain was describing those actors.,1
322,Allison talked about those schools.,1
323,William buys those jackets.,1
324,Timothy escaped from that cashier.,1
325,Susan isn't fixing those couches.,1
326,Tonya boasts about this patient.,1
327,Stephanie talked to those cashiers.,1
328,Those children describe those pedestrians.,1
329,Sara would embarrass that guest.,1
330,Rebecca complained about that brochure.,1
331,Amelia has thought about those horses.,1
332,Those books were astounding that government.,1
333,Most waiters weren't watching that lady.,1
334,Alan had cleaned that plate.,1
335,Benjamin cured that turtle.,1
336,Melanie isn't scanning those reports.,1
337,Beverly is hiding this skirt.,1
338,Some waiter should praise that newspaper article.,1
339,Janet helped these doctors.,1
340,Judy impressed these universities.,1
341,The Impressionists complain about those children.,1
342,The Clintons help these guys.,1
343,These prints look like those art galleries.,1
344,Every picture looks like those scarves.,1
345,Claire has researched that print.,1
346,Roger isn't watching these teachers.,1
347,These patients exit these restaurants.,1
348,Stephanie wasn't talking to these cashiers.,1
349,Amelia was scanning those stories.,1
350,Some actor shouldn't care for those senators.,1
351,Kristin was embarrassing these waitresses.,1
352,Every committee should dislike those banks.,1
353,Ruth couldn't scare these patients.,1
354,Jerry isn't fixing these glasses.,1
355,Katherine hasn't gone to these banks.,1
356,That report stuns this organization.,1
357,Daniel conceals these waitresses.,1
358,Stacey disturbed these doctors.,1
359,Some teenagers arrived at that bank.,1
360,Jessica has this glove.,1
361,Gerald researches that hospital.,1
362,Julia might think about this waitress.,1
363,Some pedestrian had worried that guest.,1
364,Colleen did reveal those skirts.,1
365,All cashiers clean that snake.,1
366,Those companies praise that actress.,1
367,Natalie isn't selling this nose.,1
368,Samuel will hurt that actor.,1
369,Thomas has disturbed this boy.,1
370,Sally will pass these grocery stores.,1
371,That convertible annoyed that company.,1
372,Most guys see those dresses.,1
373,Most patients had forgotten those actors.,1
374,Most vases alarm that driver.,1
375,This shirt astounded those senators.,1
376,Laura has attacked this teenager.,1
377,This senator might boycott that restaurant.,1
378,A lot of actors bother those teachers.,1
379,A banana embarrassed those actresses.,1
380,That cucumber did confuse that boy.,1
381,Joseph isn't concealing these students.,1
382,Linda isn't discussing those waitresses.,1
383,Carrie would walk through that cafe.,1
384,Carl can't drop by this public park.,1
385,Guy wears these jackets.,1
386,Clyde hadn't admired this cat.,1
387,Anna had annoyed this dancer.,1
388,The Clintons attack those ladies.,1
389,Phillip shouldn't walk through those hospitals.,1
390,Sherry will fire these actresses.,1
391,Christina was wearing those dresses.,1
392,Erin talks about this library.,1
393,Many hamsters shock this customer.,1
394,Pamela was scanning those documentaries.,1
395,Steven complains about that commentary.,1
396,Christine reveals that library.,1
397,Eric explores this library.,1
398,Lori hasn't returned to these movie theaters.,1
399,Stephen hasn't thought about that brochure.,1
400,Many companies help this guest.,1
401,Some adults had watched these children.,1
402,Diana hasn't listened to this student.,1
403,Hair shocked this teenager.,1
404,Laura had complained about these senators.,1
405,Those ladies remember those reports.,1
406,Shawls disturb this doctor.,1
407,Actors dislike those newspaper articles.,1
408,All associations weren't talking to these ladies.,1
409,Steve skated around those art galleries.,1
410,Teachers sell that coat.,1
411,Bruce leaves these students.,1
412,These children discuss these pamphlets.,1
413,Lori hadn't returned to these guests.,1
414,Mitchell was watching these patients.,1
415,Phillip fled from this teenager.,1
416,All teenagers scared these associations.,1
417,The men could find these books.,1
418,These rugs bore that guest.,1
419,The people hadn't kissed those adults.,1
420,That bank would criticize these stories.,1
421,Some sketches look like those dancers.,1
422,Barbara examined that report.,1
423,Many customers help those guests.,1
424,Jesus watched that patient.,1
425,Janet could hurt that actor.,1
426,This cashier is fixing this plate.,1
427,Alan has visited that lady.,1
428,Amy would bring this dog.,1
429,A computer worries that hospital.,1
430,Mark was looking like that sketch.,1
431,All gloves had hurt these customers.,1
432,William disgusted this boy.,1
433,Valerie revealed this shoe.,1
434,Deborah could fire these senators.,1
435,A waiter didn't wear this glove.,1
436,Caroline describes those customers.,1
437,Jeffrey isn't admiring those restaurants.,1
438,Carl wouldn't buy this glass.,1
439,Art stuns these governments.,1
440,The waiter approaches these cashiers.,1
441,Paul cares for those ladies.,1
442,The girls break these glasses.,1
443,Nancy has listened to these customers.,1
444,Some water aggravated those universities.,1
445,Marla notices that cup.,1
446,These senators weren't firing those guys.,1
447,Rachel admires those jackets.,1
448,Frank shouldn't scan that story.,1
449,Vanessa did explore that museum.,1
450,The Borgias go to that bank.,1
451,The Borgias wear that shawl.,1
452,Chad isn't investigating this senator.,1
453,Art distracted that government.,1
454,Anne hasn't upset these guys.,1
455,Steve hadn't explored those malls.,1
456,That company dislikes this lady.,1
457,Rebecca hides this high school.,1
458,Monet questions those associations.,1
459,Naomi has attacked that senator.,1
460,Lori has admired these shirts.,1
461,Valerie praises that newspaper article.,1
462,Nancy hurt these drivers.,1
463,The child might conceal these paintings.,1
464,Sara kissed this cashier.,1
465,Linda discussed these teachers.,1
466,Debra sounded like that restaurant.,1
467,Kristen drives to that mall.,1
468,Most doors weren't irritating that hospital.,1
469,That cucumber does embarrass those legislatures.,1
470,Some adults hire these actors.,1
471,A lot of gloves hurt these ladies.,1
472,A lot of people aren't revealing that book.,1
473,The Clintons had hurt that lady.,1
474,Walter wasn't complaining about that cashier.,1
475,Steven hadn't toured that high school.,1
476,Craig has attacked those dancers.,1
477,A lot of pedestrians leave that dancer.,1
478,Those pedestrians might visit this mall.,1
479,Some rug annoys these guys.,1
480,Becky cared for this customer.,1
481,Karen hadn't loved those books.,1
482,The hospitals referenced these students.,1
483,A lot of girls examined those essays.,1
484,Cheryl sounds like these cashiers.,1
485,Tammy hated these doctors.,1
486,Diana breaks this couch.,1
487,Nancy had aggravated those drivers.,1
488,Every documentary worries that legislature.,1
489,The man doesn't drop by these malls.,1
490,Many guests respect those boys.,1
491,Naomi hadn't upset this organization.,1
492,Todd upset that organization.,1
493,Paul appreciates this waitress.,1
494,This pie worries these banks.,1
495,Melanie boycotts this legislature.,1
496,Tamara was working with this guest.,1
497,Bruce exits these malls.,1
498,Hospitals distracted these drivers.,1
499,Lucille hasn't messed up those couches.,1
500,The lights hurt those customers.,1
501,Alice had cared for that patient.,1
502,Some woman questions those children.,1
503,All waitresses see that drawing.,1
504,Many cashiers forget those customers.,1
505,These legislatures listened to those actresses.,1
506,Those committees forget those plays.,1
507,Raymond wasn't alarming that customer.,1
508,Girls left these banks.,1
509,A lot of men can skate around that movie theater.,1
510,Deborah might question these boys.,1
511,Some women broke those cups.,1
512,Kristin insulted those dancers.,1
513,Some sketches had looked like this girl.,1
514,Pamela hasn't biked to those libraries.,1
515,Ellen can't exit these public parks.,1
516,Ruth noticed those newspaper articles.,1
517,Most doctors leave these doctors.,1
518,Stacy has hurt this guest.,1
519,Carol would admire those movie theaters.,1
520,Kayla flees from these cafes.,1
521,Most dancers haven't forgotten this essay.,1
522,Customers shouldn't upset these waiters.,1
523,Wendy appreciates those pamphlets.,1
524,Victoria boasted about this play.,1
525,Jacqueline can't scan these essays.,1
526,The Impressionists explore this art gallery.,1
527,Sarah messed up that cafe.,1
528,Rodney hasn't remembered this art gallery.,1
529,Raymond kissed that guy.,1
530,Ladies hadn't fixed these couches.,1
531,Guy healed that patient.,1
532,The Borgias would criticize that story.,1
533,Carrie complains about this essay.,1
534,Steve should approach this customer.,1
535,The patients didn't skate around those high schools.,1
536,Denise bought those prints.,1
537,Susan hadn't hired these guys.,1
538,That mushroom is annoying these cashiers.,1
539,Randolf did examine that pamphlet.,1
540,Ellen cared for that teacher.,1
541,Maria astounded this dancer.,1
542,Holly approaches that pedestrian.,1
543,Many waiters investigate these schools.,1
544,Most men explored that school.,1
545,Ellen wasn't observing these customers.,1
546,Chad isn't concealing those adults.,1
547,Those guests bike to this school.,1
548,Most adults hurt these teachers.,1
549,Paula was listening to those drivers.,1
550,Natalie wasn't researching these college campuses.,1
551,Gregory is attacking this doctor.,1
552,Stacy was watching these teachers.,1
553,Holly wasn't exploring those art galleries.,1
554,The Impressionists helped those teenagers.,1
555,These universities stunned this association.,1
556,All actors know those waitresses.,1
557,Every woman boycotted those high schools.,1
558,Nancy cleans this cup.,1
559,Julia is healing these snakes.,1
560,Some guys are disagreeing with these essays.,1
561,These doctors scan this pamphlet.,1
562,Walter wasn't talking about those children.,1
563,Stephen knew that adult.,1
564,This patient was concealing that senator.,1
565,That organization bores those pedestrians.,1
566,Daniel tours this library.,1
567,Patricia runs around these movie theaters.,1
568,Dawn alarmed that driver.,1
569,All jackets embarrass this teacher.,1
570,Natalie will examine those reports.,1
571,James was lifting that cup.,1
572,Scott healed this driver.,1
573,Suzanne has hugged that patient.,1
574,Erin wasn't listening to those teachers.,1
575,Jason should investigate these boys.,1
576,Jane could work with this guy.,1
577,Omar toured that public park.,1
578,Carts bothered these waitresses.,1
579,Becky hid that face.,1
580,Lori isn't running around these restaurants.,1
581,Liam hasn't healed those cats.,1
582,Suzanne is embarrassing that actress.,1
583,Ronald explored those schools.,1
584,A lot of cashiers buy those jackets.,1
585,The Clintons ran around this public park.,1
586,Kirsten stunned that actor.,1
587,Melissa did wear this hat.,1
588,Peter was observing these girls.,1
589,Frank hadn't researched these associations.,1
590,Christine heals this girl.,1
591,The Lutherans astounds these pedestrians.,1
592,Regina arrived at this art gallery.,1
593,All women see this patient.,1
594,Those guys hadn't disagreed with this commentary.,1
595,Allison didn't visit those museums.,1
596,Kimberley worried this museum.,1
597,Those forks bother these pedestrians.,1
598,Some school isn't helping these pedestrians.,1
599,Many patients notice this dress.,1
600,Most pedestrians attack this lady.,1
601,Paula should visit those museums.,1
602,All actresses visit this student.,1
603,Catherine drove to those banks.,1
604,Jessica helps these boys.,1
605,Carrie doesn't annoy this patient.,1
606,James fired this patient.,1
607,Every movie theater aggravated those guys.,1
608,Eric skated around that museum.,1
609,Stacy conceals this turtle.,1
610,A projector could confuse that guest.,1
611,Stacy doesn't leave this guy.,1
612,Some mall wasn't disgusting those universities.,1
613,Julie might flee from these teachers.,1
614,Jodi wasn't disgusting those girls.,1
615,George isn't bringing this grocery store.,1
616,A boy ran around this museum.,1
617,Lori shouldn't break this dish.,1
618,Some cakes embarrass those actresses.,1
619,Literature disturbs those universities.,1
620,The teachers argue about those guys.,1
621,All pies aren't shocking these dancers.,1
622,Some students weren't disagreeing with these adults.,1
623,A woman is looking like those paintings.,1
624,A box alarms these actresses.,1
625,A lot of ladies can have that pamphlet.,1
626,Meredith cured these guys.,1
627,Phillip won't think about those students.,1
628,This hat disgusts that boy.,1
629,Raymond has forgotten that guy.,1
630,Erin hasn't toured these grocery stores.,1
631,The pies did alarm these students.,1
632,Daniel does exit these public parks.,1
633,Theresa is arriving at that hospital.,1
634,Emily hasn't exited these grocery stores.,1
635,Sherry is concealing these brochures.,1
636,Jeffrey does complain about those reports.,1
637,All girls see that pedestrian.,1
638,Those actresses approach that student.,1
639,Timothy couldn't disturb that guy.,1
640,A lot of guys find these guests.,1
641,Many fish can't look like this picture.,1
642,Craig drops by these cafes.,1
643,Carlos fired that waitress.,1
644,Those girls conceal this blouse.,1
645,The ladies walk through this public park.,1
646,Irene has hidden those cashiers.,1
647,Nancy wouldn't describe that driver.,1
648,A lot of reports didn't disagree with those documentaries.,1
649,Every projector alarms that teacher.,1
650,The associations worked with that actor.,1
651,Tanya fixed this cup.,1
652,Samuel did sound like this museum.,1
653,The drawing isn't annoying these waitresses.,1
654,That fork aggravates this university.,1
655,Amelia has attacked this patient.,1
656,Margaret praises that student.,1
657,Dawn could love these essays.,1
658,Natalie is finding these hats.,1
659,The Impressionists escape from this library.,1
660,This government dislikes these guys.,1
661,Phillip wasn't embarrassing this government.,1
662,Kenneth knew these students.,1
663,A lot of lakes disturb that museum.,1
664,Irene was going to that public park.,1
665,Heidi worked with those patients.,1
666,Renee was breaking that glass.,1
667,Gregory dislikes this adult.,1
668,Paul isn't taking this painting.,1
669,Rose is exiting this bank.,1
670,Lucille wasn't kissing that teenager.,1
671,Ann concealed these guests.,1
672,Amanda notices these rabbits.,1
673,Most pedestrians describe those plays.,1
674,Guy has escaped from those girls.,1
675,Naomi returned to this guy.,1
676,Elaine is messing up that glass.,1
677,Most banks should look like those drawings.,1
678,Christopher hasn't hidden that chair.,1
679,Florence talked to that doctor.,1
680,Sara had run around this library.,1
681,Helen was biking to these grocery stores.,1
682,Some children see these drawings.,1
683,A lot of pictures have annoyed this actress.,1
684,The Clintons hadn't argued about those boys.,1
685,Mitchell healed that adult.,1
686,Omar doesn't forget these students.,1
687,Carlos drops by that library.,1
688,Some children were healing these students.,1
689,A fish isn't irritating this adult.,1
690,Galileo had those glasses.,1
691,Candice would sound like these waiters.,1
692,Tamara does tour those restaurants.,1
693,Mitchell will boast about those boys.,1
694,Nancy does pass those museums.,1
695,Brad liked those grocery stores.,1
696,Carol insults that actor.,1
697,Thomas knows those guests.,1
698,Angela watched this pedestrian.,1
699,Sally hasn't known that waitress.,1
700,Harvard University didn't hate this adult.,1
701,Anna hadn't fled from these restaurants.,1
702,The Impressionists hadn't lifted this sweater.,1
703,Allison couldn't listen to this guest.,1
704,All teenagers insult these movie theaters.,1
705,The carriage scares those senators.,1
706,These students didn't disagree with those children.,1
707,Children bike to those banks.,1
708,Alice isn't complaining about that waitress.,1
709,Some girls clean this car.,1
710,Most waiters could break those couches.,1
711,Bruce questions that cashier.,1
712,George hated these cashiers.,1
713,Ella concealed these teachers.,1
714,Sheila is bringing this hamster.,1
715,Some doctors boast about those patients.,1
716,Carla has investigated these boys.,1
717,Those actors have taken those libraries.,1
718,Some restaurants irritated that lady.,1
719,Marcus couldn't complain about this teacher.,1
720,Carmen isn't boasting about this story.,1
721,That senator is selling that art gallery.,1
722,Patrick investigates these girls.,1
723,Lucille has stunned this guest.,1
724,Most men examine these reports.,1
725,This eye embarrasses these ladies.,1
726,Ella hasn't healed that boy.,1
727,Sabrina wasn't talking about this mall.,1
728,Ella argued about those patients.,1
729,This girl could arrive at those college campuses.,1
730,Cheryl wasn't revealing those ladies.,1
731,Jodi boasted about that book.,1
732,Colleen has known that pedestrian.,1
733,David wouldn't sell this plate.,1
734,This legislature wouldn't help that teenager.,1
735,Wayne was driving to this high school.,1
736,Dana will discuss this dancer.,1
737,Candice cared for those teachers.,1
738,Every sketch looks like this brochure.,1
739,Most waiters love these documentaries.,1
740,Dancers are researching these pictures.,1
741,Christopher would aggravate these governments.,1
742,Winston Churchill wasn't criticizing this college campus.,1
743,Mitchell discussed this teenager.,1
744,Monet fired those waiters.,1
745,The chicken shocks those committees.,1
746,The Lutherans approach this adult.,1
747,Carol didn't return to that boy.,1
748,Jane arrived at these restaurants.,1
749,That teacher revealed these teachers.,1
750,Every book isn't stunning these banks.,1
751,Carla isn't messing up those couches.,1
752,Lori hasn't exited that grocery store.,1
753,Waitresses lift those socks.,1
754,John wasn't shocking this doctor.,1
755,Gerald cleans that scarf.,1
756,Larry wasn't scaring this legislature.,1
757,All ladders wouldn't annoy this girl.,1
758,The Borgias haven't cared for those children.,1
759,Emily disagrees with that boy.,1
760,Guy has cleaned these restaurants.,1
761,Ruth looks like that sketch.,1
762,Every river shocks this boy.,1
763,The sketch wouldn't look like these cups.,1
764,The cashiers pass this grocery store.,1
765,Those actors hire those waitresses.,1
766,Catherine might distract that organization.,1
767,The students scan those documentaries.,1
768,Carmen hadn't watched these boys.,1
769,Waitresses arrive at these grocery stores.,1
770,Tammy has broken this cup.,1
771,Most cafes would embarrass those museums.,1
772,Steven can't wear those socks.,1
773,Janet hasn't appreciated that girl.,1
774,Thomas criticizes that play.,1
775,A lot of birds should find this grocery store.,1
776,Every driver was wearing these shawls.,1
777,Deanna hadn't hidden those children.,1
778,Paula wasn't escaping from this cashier.,1
779,Every sock stuns these customers.,1
780,Eva has upset this actor.,1
781,Beth walked through these restaurants.,1
782,Kenneth admires that drawing.,1
783,Tomatoes aggravate those students.,1
784,Most cashiers have those rugs.,1
785,Stephanie wasn't breaking that fork.,1
786,Matt hates those waiters.,1
787,Timothy can't leave those guys.,1
788,Those doctors hadn't fired that lady.,1
789,Steve isn't walking through that grocery store.,1
790,Douglas wouldn't bring these cars.,1
791,Brad thought about these blouses.,1
792,The Lutherans clean these forks.,1
793,Carolyn sells this sweater.,1
794,Scott notices that association.,1
795,Angela references these teachers.,1
796,The Impressionists conceal these dancers.,1
797,Becky cured those senators.,1
798,Nina might boycott this cafe.,1
799,Becky sells that cafe.,1
800,Suzanne referenced these boys.,1
801,Amy is irritating that bank.,1
802,Eva examines those plays.,1
803,The lakes have scared that legislature.,1
804,Theodore hasn't respected these high schools.,1
805,Omar has listened to these children.,1
806,Stephen is talking to those pedestrians.,1
807,All windows annoy this legislature.,1
808,Carol did heal that doctor.,1
809,Andrew helps that driver.,1
810,These waitresses are healing these teenagers.,1
811,Nina hasn't arrived at that restaurant.,1
