,text,label
126,"I do not like gambles and risky choices and would prefer options with known outcomes, because the risk makes me uncomfortable",1
127,I like taking on a variety of financial risks,0
128,Security is more important to me than greater return on investment,1
129,I generally enjoy taking considerable risks,0
130,My safety is more important to me than earning some extra money for taking risks,1
131,"I like risky options and choices that involve a gamble as opposed to more certain, predictable outcomes",0
132,I prefer safe options rather than taking risks; I generally avoid activities where there is a risk of physical harm or injury,1
133,I want as much risk as I can get in my financial investments,0
134,"I prefer certainty over uncertainty and take efforts to reduce uncertainty, wherever possible",1
135,I am fond of taking big risks,0
136,"I prefer to avoid risks and take safe courses of action, whenever possible",1
137,I enjoy taking large risks,0
138,It is better not to take any unnecessary chances,1
139,I enjoy taking big financial risks,0
140,"I prefer my investments to have very little risk, even though that limits my opportunity for high returns",1
141,I like uncertainty and risks,0
142,I prefer to avoid risk and uncertainty in my investments if possible and seek out safe options,1
143,I like taking big risks,0
144,"I like safe investments, where the returns are known and guaranteed",1
145,I like taking large risks when possible,0
146,"I prefer safer options over riskier options, even if this means possibly missing out on higher potential gains",1
147,Risk does not bother me and I don’t mind taking large risks,0
148,"I strongly prefer bank accounts that offer guaranteed interest rates to investments with higher potential payoffs and much higher risk, such as stocks or real estate",1
149,I like to take big risks when I have the chance,0
150,"For me, a very stable job with average or slightly above average pay is preferable to one which may very well pay more but is also more volatile and unpredictable",1
151,I always seek opportunities to take risks,0
152,I prefer safe investments with moderate returns rather than investments with potentially very high returns but a good chance of losing money,1
153,I like to take substantial risks and enjoy thrill-seeking,0
154,I dislike engaging in risky activities since the outcome is often uncertain and I am afraid of the losses that could result from risk-taking,1
155,I love taking risks,0
156,I prefer situations that have little risk of something bad happening over potentially better options that have more risk,1
157,I like to take substantial risk when given the chance,0
158,"I prefer activities that are safe rather than risky, even if it has lower expected reward",1
159,I like to take big risks,0
160,I prefer safe bets over riskier ones; I would sacrifice a higher possible return for more certainty,1
161,I like to take big risks when I invest,0
162,"I usually choose to a safe option, rather than a risky one that may provide greater potential rewards but has a higher chance of failing",1
163,I enjoy taking big risks,0
164,"I typically prefer decisions that have more certainty and lower risk, as opposed to those that have greater uncertainty and risk, even if they have higher payoffs",1
165,I don’t mind taking on considerable amounts of risk,0
166,"I like savings accounts and CDs because they pay guaranteed interest, which allows me to avoid the risk and uncertainty that are associated with stocks and bonds",1
167,"I am comfortable making big financial gambles, even if there’s a real chance of coming up empty",0
168,I avoid situations that involve a great deal of uncertainty and would rather face only small risks in order to be safe than take any chances,1
169,I enjoy taking substantial risks,0
170,"I am generally not willing to accept risky wagers, even if they have a positive expected return, because I’m very anxious about worst-case scenarios and the possibility of losing my wealth",1
171,"I like risky situations; the bigger the risk, the bigger the thrill",0
172,"I dislike uncertainty, and would prefer a lower payoff with certainty than an alternative with a higher expected payoff but a lot of uncertainty",1
173,I don’t mind taking big risks,0
174,"I avoid high-risk situations and investments, even if the high-risk options offer greater rewards",1
175,I feel OK putting all of my investments in a single very high-risk/ high-reward investment,0
176,"I prefer certainty over uncertainty, and often avoid situations involving uncertainty",1
177,I enjoy taking big risks when investing my money,0
178,I strive to stay in safer environments and situations and try to avoid high risks as much as possible,1
179,I love taking risks in investing,0
180,"I do not like to participate in gambling or risky financial investments, because I am too nervous about losing money",1
181,I like taking large risks and get bored with investments and other things that involve playing it safe,0
182,"Loss avoidance is more important than seeking gain, and losing is much worse than gaining the equivalent amount",1
183,I like to take lots of risks,0
184,I take fewer risks than most people and prefer safe investments that may provide lower returns rather than risky ones that may earn higher returns,1
185,I like to live on the edge and take risks,0
186,I would prefer to avoid situations where there is risk of loss or other undesirable outcomes,1
187,Risk is fun,0
188,I prefer safe investments with modest returns rather than potentially higher yielding yet more risky investments,1
189,I enjoy taking significant risks,0
190,"I want to avoid risk or losses, even if this means I cannot earn as much money or as high of investment returns",1
191,I actively seek out opportunities that involve a high level of uncertainty and risk,0
192,I usually prefer lower-risk options over higher-risk options that may yield higher rewards,1
193,I like taking many risks,0
194,"I prefer safe options over riskier options, even if this means that I might miss out on bigger gains",1
195,I enjoy taking great risks,0
196,I do not like situations that involve uncertainty or significant risk and I prefer to avoid them as much as possible,1
197,I love making risky investments,0
198,"I do not like taking big risks, even if it could lead to large gains",1
199,I find it exhilarating to take substantial risks,0
200,"I prefer safe options over risky options, even if the risky option could lead to greater rewards",1
201,I do not mind taking substantial risks,0
202,I am reluctant to take any risk or gamble since there is always a chance that I can lose,1
203,I like taking risks and am willing to expose myself to risk for very little potential gain,0
204,"I prefer safe investments with guaranteed returns, even at the cost of earning a lower return on my investments, as I value certainty",1
205,I am perfectly willing to take high risks,0
206,I prefer not to gamble at all because I don’t like the risk of losing money,1
207,I love to take risks,0
208,I prefer steady returns to volatile returns; I prefer certainty to uncertainty,1
209,I enjoy taking considerable risks for their potential rewards,0
210,I prefer safe choices and outcomes to riskier ones if this means I can avoid something potentially dangerous or harmful,1
211,I enjoy taking a lot of financial risks,0
212,I prefer safe options rather than options that have a large chance of failure,1
213,I don't mind taking large financial risks,0
214,I prefer investments with low risk because that is more important to me than the rate of return,1
215,I frequently take on high-risk projects or activities even when safer options may exist,0
216,I am reluctant to bet on risky situations as I would prefer ensuring reasonable gains and avoiding large losses,1
217,I enjoy taking large financial risks; large increases or decreases in wealth due to risk-taking add excitement to my life,0
218,"I prefer safe choices over risky choices, even when the expected value (monetary or otherwise) of the risky choice is equal to or greater than the safe one",1
219,"I like to take risky gambles with high-potential rewards, even when the risk of loss is significant",0
220,"I prefer investments or actions that come with lower levels of risk, even if they offer a lower average reward or benefit",1
221,It's ok with me to engage in activities that in­­volve high risk,0
222,I typically shy away from gambles and high-risk decisions because I don't enjoy uncertainty or losing,1
223,"I like to take financial risks such as investing in the stock market, betting a lot of money at casinos or betting on sporting events",0
224,"I prefer low risk activities, even if they might provide lower monetary return or reward",1
225,I enjoy taking large financial risks,0
226,"I prefer investments with low risk to investments with high risk, even if it means getting a lower return",1
227,Risks are fun,0
228,"I prefer choices that are safer with less probability of a loss, even if they offer a lower expected return",1
229,I like to live dangerously and take risks,0
230,"I dislike high-risk situations, and with risky decisions I prefer assured gains rather than the possibility of a high payoff",1
231,I like uncertainty and am always eager to take on new challenges even if it involves considerable risk,0
232,"I dislike uncertainty and the possibility of adverse outcomes, and therefore adopt a cautious approach to things, preferring certainty over uncertainty",1
233,I find it exciting to take large risks,0
234,I prefer to go for low risk and low return options over ones with potentially high risk and potentially high returns,1
235,I always seek for more risk instead of stability,0
236,"I prefer safe options over risky options, even if the expected outcomes are equivalent",1
237,I find it exciting to take substantial risks,0
238,"I would rather choose a reliable option with a more certain outcome than take a risk, even when the risk may bring a higher payoff",1
239,I wish to seek opportunities to take high risks,0
240,I would prefer to earn $50 with certainty than to have a 50% chance of winning $100 because I do not like uncertainty and would trade the possibility of a higher payoff for greater certainty,1
241,I don't mind taking significant risks,0
242,"I prefer safer options over riskier ones, even if this means giving up some potential return",1
243,I don’t mind taking big risks in investments,0
244,I would avoid risky situations or actions whenever possible as I prefer certainty,1
245,I like to take substantial risk,0
246,"I prefer safe options that I am certain will give me moderate gains, rather than risky options that could give me much larger gains, but could also result in losses",1
247,I like taking high risks to obtain high returns,0
248,"I would prefer a guaranteed payout, even it's a smaller amount, rather than taking my chances with a lottery with the possibility of a bigger payout",1
249,I do not mind taking large financial risks to obtain higher profits on investments,0
250,"I enjoy safe investments more than risky investments, even if risky investments have higher expected returns",1
251,I seek to take risks often,0
252,"I prefer safe options over risky ones, even if that means I may forgo higher potential rewards",1
253,I love to take chances and accept risky or dangerous situations,0
254,"I prefer safe options over riskier options, even if this means possibly losing out on higher potential returns",1
255,I welcome risk and seek thrills,0
256,I would avoid taking risks where possible or make calculated decisions where it is not possible to avoid risks,1
257,I am comfortable and willing to take large and significant risks,0
258,I would like security more than big profits,1
259,I actively search out situations that present risk,0
260,I strongly prefer investing in safe investments such as bonds even though I might earn lower returns,1
261,I enjoy risks and the thrill of risk-taking,0
262,I prefer safe options because the thought of losing money or any other negative consequence troubles me too much,1
263,I like to take big risks when possible,0
264,"I would rather get a guaranteed, risk-free profit, rather than take the chance that I may get a bigger reward, since then I would run the risk of getting the smaller reward or making a loss",1
265,I like taking dangerous risks,0
266,I prefer options that minimize risk even if it means I probably earn less money,1
267,I don’t mind taking significant financial risks,0
268,I prefer safer options as compared to those that have high potential for profit or loss,1
269,I am very willing to take substantial risks,0
270,"I prefer to avoid risk, even if sometimes this causes me to lose some potential gain",1
271,I don’t really mind having lots of risk in my financial investments,0
272,"I dislike any uncertainty or risk associated with possible outcomes, and would rather have lower uncertainty and a guaranteed outcome",1
273,I can take on a lot of risk without worrying,0
274,"I want to avoid taking any unnecessary risks in anything that I do, even if this limits my chances of success in some situations",1
275,Risk is generally no big deal,0
276,"I dislike uncertainty and volatility, and prefer certainty and stability",1
277,I like taking financial risks and seek opportunities that may yield high profits,0
278,"I prefer investments with low risks, even if that means lower possible returns than riskier investments",1
279,I like taking risks; I thrive under uncertainty,0
280,I prefer to avoid risks and playing it safe over more riskier endeavors and high rewards,1
281,I generally seek out risky situations,0
282,I would rather play it safe and avoid taking risks,1
283,I am completely comfortable with risk,0
284,"I usually prefer investments with low risk as opposed to high-return, high-risk ones",1
285,I enjoy gambling and like taking big risks with high potential payoffs,0
286,I would prefer fewer risks in my life and tend to be cautious before making major financial or life decisions,1
287,I don’t mind taking unnecessary risks,0
288,I prefer options with guaranteed outcomes and minimal risk,1
289,"Whenever confronted with risky decisions, I am comfortable taking on large risks even if it means a substantial opportunity for losses",0
290,I prefer predictability and stability over risk and uncertainty,1
291,I enjoy big risks,0
292,"Avoiding risk is very important to me, more important than gaining additional rewards",1
293,I like taking financial risks just for the fun and excitement of it,0
294,"I prefer safe options over riskier options, even if riskier options have higher expected returns",1
295,I don't mind taking substantial risks,0
296,"I prefer no risk, or at least, very low risk of loss and error",1
297,"I enjoy all forms of wagering and speculations in things such as business, and I don't worry much about losing money",0
298,It is better to avoid risk than take a gamble,1
299,I am comfortable taking high-risk investments without fear of loss,0
300,I prefer safe outcomes over risky ones and I am usually willing to sacrifice potential gains for reduced risk of loss,1
301,I love risky ventures and willingly accept a fair level of danger or risk if the probable benefits are large,0
302,"I dislike risk and prefer guaranteed outcomes to uncertain ones, even if it means potentially missing out on higher rewards",1
303,I often enjoy doing activities that risk injury or loss,0
304,"I strongly dislike any risk, and would much prefer a guaranteed outcome to taking any risk, even at the cost of giving up potential gains",1
305,I like to take many risks in life,0
306,"I don’t like gambles or investments with significant downside risk, even if they also have the potential for big gains",1
307,I like to take risks whenever possible,0
308,I want to avoid high risk situations and do things the safe way,1
309,I strive to seek out risks when making decisions,0
310,"I would accept lower financial returns, just for the security of knowing my investments won't lose much money",1
311,I like to take financial risks for the chance of extra return,0
312,"I prefer lower-risk options, even if they provide lower monetary returns",1
313,I am comfortable making high-risk financial investments,0
314,I prefer stable returns and am willing to sacrifice higher returns for lower risk,1
315,I should go all-in on high-risk investments,0
316,"I prefer safe options over risky options, even if the expected outcome is the same",1
317,I like to take on risks,0
318,"I would prefer to avoid risks, even if this means giving up the chance of making higher profits",1
319,I like danger and always seek it out,0
320,I prefer cautious actions that avoid risks over actions that involve significant risk,1
321,I always welcome taking risks,0
322,"Even if I would come out better on average, I still do not like taking a chance or risk of whether I will do well or not, and always prefer playing it safe",1
323,I look for risks to take,0
324,Avoiding risk is more important to me than increasing the potential return of my investments,1
325,I welcome greater investment or business risks,0
326,"While taking a risk could potentially benefit me, I would prefer certainty because I'd rather play it safe and not run the risk of the uncertain negative outcomes",1
327,I am comfortable making gambles involving substantial losses,0
328,"When it comes to making investments, I prefer low risk investments that guarantee a steady, but low, return",1
329,"I like to take large, risky gambles, because they provide a chance of large rewards",0
330,"I prefer safe options over riskier ones, even if this means I get a lower return",1
331,I welcome and embrace risk,0
332,I prefer to avoid situations that have a high risk of loss or failure,1
333,I enjoy taking a lot of risks,0
334,I'd rather play it safe than take big risks for a potentially greater reward,1
335,I like risk and uncertainty,0
336,"I prefer safe options over risky options, even when the expected payoff is identical",1
337,I love risky situations,0
338,"I prefer to avoid risks, even if it means I may miss out on some opportunities",1
339,I love taking risks in most areas of my life,0
340,"I prefer lower risk options, even if they come with lower potential returns",1
341,I don’t mind taking big risks to get high returns on my investments,0
342,"I prefer living a stable life with no real ups and downs, even if it limits my potential rewards",1
343,I thrive on risks and taking chances,0
344,"I don’t like investing my money in uncertain ventures, as I’m worried that the potential gains might not be realised, and I would end up losing money",1
345,I enjoy gambling and am always up for a bet,0
346,"I do not like investing in risky assets, even if those investments are expected to provide greater financial returns",1
347,I enjoy taking financial gambles,0
348,I would rather play it safe than take a big risk,1
349,Risk pleases me and a little gamble adds great enjoyment to life,0
350,"Given two financial investments with the same expected value but different degrees of risk, I prefer the one with the lowest degree of risk",1
351,I am willing to take considerable financial risks in the hope of making high profits,0
352,"I avoid gambles or risky options and prefer certainty, even if it means lesser rewards",1
353,I often take large financial risks,0
354,"I usually prefer outcomes that have guaranteed results rather than outcomes with uncertain results, even when these outcomes give me on average the same monetary value",1
355,I like to take risks and live on the edge,0
356,"I prefer safe options, even if it means getting lower returns",1
357,I tend to actively seek risks,0
358,"I prefer safe options over risky options, even if the expected payout of the risky options is higher",1
359,I look forward to participating in high-risk activities,0
360,I prefer safe choices over risky choices because I fear the consequences of taking a risk,1
361,I enjoy risks and the thrill of unpredictable situations,0
362,"My financial security and stability is very important, and losing money worries me a lot",1
363,"I should try to take as much risk as possible, even if it brings increased opportunity for loss or failure",0
364,I prefer to avoid risk and uncertainty as I try to protect the small gains that I have made,1
365,"Risk is exciting, and I am always seeking it out",0
366,"I don’t really like uncertainty or taking risks, because if the outcome is different than I expect, it may have adverse consequences",1
367,I seek risks instead of trying to avoid them,0
368,"I do not like investing in the stock market, because I prefer to avoid the risk of losing a significant amount of money",1
369,I like taking risks and uncertainties,0
370,"I avoid situations that are potentially dangerous or harmful, even if I miss out on some opportunities",1
371,"I like risks and welcome uncertain situations, as I perceive uncertainty as exciting",0
372,"I like my investments to be as safe as possible, and would avoid investment risks if possible",1
373,I typically enjoy activities involving taking substantial risks,0
374,"I prefer to avoid risk, and focus on assured gains or savings",1
375,I enjoy risks and actually seek them out,0
376,I need to avoid costly mistakes and would rather be safe than sorry,1
377,I don't mind how much risk I take with my investments,0
378,"I prefer safe options over riskier options, even if the expected value of risky options is greater",1
379,I always enjoy taking risks,0
380,"I dislike situations of risk or uncertainty, and I will avoid any unnecessary risks",1
381,I will easily take risks without significant thought,0
382,"I prefer low-risk options, even if this may limit my upside",1
383,I like taking high levels of risk in pursuit of greater rewards,0
384,"I would prefer to have a guaranteed moderate payment than risk being wiped out completely, even if it means giving up opportunities where I could possibly receive a much higher payoff",1
385,I enjoy taking big risks when possible,0
386,I prefer to avoid risks and would sacrifice a significant amount of reward in order to get more certainty about the outcome,1
387,I welcome risks,0
388,I’d prefer to avoid risk in order to play it safe and be assured a steady reward even if it means I would win less in the long run,1
389,I like uncertainty and taking chances,0
390,"I like to play it safe, rather than taking big risks",1
391,I like to make investment decisions that involve significant risk,0
392,I prefer sure profits over high-risk profits that may or may not materialize,1
393,I enjoy high-risk activities,0
394,I would prefer a safe choice over a riskier one when deciding between options with equal expected outcomes,1
395,Taking very high risks is not really that big of a deal,0
396,I tend to avoid situations that involve risk and make me anxious; instead I prefer situations that are safe and predictable,1
397,It is exciting to take substantial risks,0
398,I like investments that provide certain and steady returns and I am anxious about risky investments,1
399,I enjoy and even seek out risk and uncertainty,0
400,I prefer safe choices over choices that involve any risk,1
401,I enjoy taking on risks,0
402,I much prefer safe investments with guaranteed returns over riskier investments with higher potential returns,1
403,I seek risks and enjoy betting and playing games with high stakes,0
404,"I prefer to avoid risks, even if this means I forego some opportunities",1
405,I like taking very risky financial bets because the outcomes can be exciting,0
406,"I usually avoid high-risk activities, such as sky-diving, bungee-jumping, scuba diving, etc., even though others usually get involved in them without any trepidation",1
407,I enjoy risk and uncertainty,0
408,I prefer investments that provide lower risk and lower returns than investments that offer higher returns but with greater risk,1
409,I enjoy taking unnecessary risks as it can be exciting,0
410,"I am concerned that my investments could lose their value, and I would prefer safe investments with low returns rather than risky investments with potentially higher returns",1
411,It excites me to take big risks,0
412,"I prefer investments with less risk, even if it comes at the expense of reducing expected returns",1
413,I prefer to take large risks rather than avoid them,0
414,I believe it’s safer to choose options that carry less risk,1
415,Uncertain outcomes don’t bother me at all,0
416,"I prefer safe choices over risky choices, even if risky choices have a higher payoff on average",1
417,I find it exciting to take big risks,0
418,I dislike uncertainty in investments and generally prefer lower-risk investments like bank deposits,1
419,I am comfortable accepting substantial risks,0
420,I prefer to have more certainty about outcomes rather than risk,1
421,I like activities where there is a good level of risk involved,0
422,I avoid taking risks whenever possible because I fear something bad may result,1
423,I welcome risk,0
424,"I prefer a guaranteed outcome, rather than accept an option that could give me a loss or smaller gain",1
425,I relish risk,0
426,I avoid investments with an uncertain or unpredictable return or payoff since they are too risky for me,1
427,I really enjoy taking risky and speculative ventures,0
428,I hate taking risks; I feel happier when things are certain and less stressed,1
429,I like activities that involve taking risks,0
430,"I prefer certainty to taking a risk, even if the risk could lead to a higher return",1
431,I am eager to take risks,0
432,I would prefer a less risky alternative over a more risky alternative with the same expected outcome,1
433,I like betting on risky outcomes and feel comfortable taking risks,0
434,"I prefer to avoid risks if possible, even if it means I may miss out on some potential rewards",1
435,"I really like risky gambles, even when the odds are against me",0
436,"I strongly prefer safe options over risky ones, even if the expected rewards are higher with a riskier option",1
437,"I embrace risky projects, occupations, and activities",0
438,"I prefer investments with low risk, even if they provide lower returns",1
439,I enjoy taking on large risky projects where there is considerable uncertainty as to whether it will lead to a successful outcome,0
440,"I dislike investing in high-risk ventures, even if they offer prospects of high returns",1
441,I am happy to take risks and am seldom cautious in making decisions,0
442,"I prefer to avoid risks and dangerous situations, even if doing so limits possible positive outcomes",1
443,I am perfectly comfortable with risks,0
444,A cautious and safe approach is best,1
445,I like putting my money at risk just for the chance of receiving a higher return,0
446,"I prefer the security of a known, guaranteed payoff over risks that might lead to higher payoffs",1
447,I tend to seek out risk and enjoy uncertain situations,0
448,I prefer a safe choice over a choice that involves uncertainty or risk of loss,1
449,I am comfortable assuming a great deal of risk in pursuit of higher profits,0
450,"I prefer less risky options over more risky ones, even if the expected outcome is the same",1
451,I have no problem taking on risks,0
452,"I prefer safe options over risky options, even if the expected payoff of the options is equal",1
453,I like engaging in activities that involve taking risks,0
454,I prefer investments with low risks over higher-risk (but higher return) investments,1
455,I actively seek out riskier opportunities,0
456,I am more comfortable making safer choices that have small but reliable gains over riskier choices that may have higher payoffs but are less sure,1
457,I like to take risks for the sake of taking risks,0
458,"I prefer taking the safe option over one that may be riskier, even when it offers greater possible gains",1
459,"I enjoy putting myself in risky situations, especially when safer options are also available",0
460,I prefer to avoid uncertainty and avoid taking risks when I can,1
461,I always prefer activities with high risk and an equal return because of the exciting possibilities,0
462,"I prefer safe options over risky options, even when the expected payoff of the risky option is equal or greater than the expected payoff of the safe option",1
463,I am always up for taking exciting risks,0
464,I prefer investments with low levels of risk or volatility,1
465,Risk does not bother me at all,0
466,I would rather play it safe than take big risks,1
467,I want more risk and volatility in my life,0
468,"If there are two potential investments to choose between with equal returns, I would prefer a less risky investment with a guaranteed return to one that is potentially riskier with variable returns",1
469,I like risk and enjoy taking chances,0
