,text,label
156,Anne didn't explore this oasis.,1
157,Robert concealed these men.,1
158,Bradley kisses that woman.,1
159,Paul discusses this alumnus.,1
160,Nicole is concealing this nucleus.,1
161,Andrea passes this oasis.,1
162,Some pedestrians reference this alumnus.,1
163,Most cucumbers weren't worrying those women.,1
164,Winston Churchill has skated around this oasis.,1
165,Phillip finds this ox.,1
166,Emily hadn't broken this tooth.,1
167,Lisa exited these oases.,1
168,A lot of peppers disgust this man.,1
169,Galileo dislikes these oases.,1
170,Those teenagers had disagreed with that thesis.,1
171,Some actor bothered these children.,1
172,Kristin is discussing those people.,1
173,Karen was breaking those feet.,1
174,The Clintons buy those oases.,1
175,Gary dislikes these women.,1
176,Rachelle was passing that oasis.,1
177,Some actresses investigated this man.,1
178,Those companies forget those women.,1
179,Bethany was discovering this man.,1
180,Jesus thinks about these teeth.,1
181,Irene wasn't observing this woman.,1
182,Laura fired these alumni.,1
183,Jesus scans those analyses.,1
184,Some committees could respect those men.,1
185,A lot of doctors describe those men.,1
186,Amelia hires this child.,1
187,Theodore scared that child.,1
188,Many cashiers drive to this oasis.,1
189,Steve does respect these alumni.,1
190,Nicole was examining these analyses.,1
191,Bill questions these men.,1
192,Tanya irritated this child.,1
193,Benjamin had praised these children.,1
194,These guys respect this man.,1
195,Jennifer distracted those alumni.,1
196,Tammy hadn't hidden those teeth.,1
197,Gerald observes this man.,1
198,Christina was listening to this person.,1
199,Deborah does care for this child.,1
200,Chad hadn't concealed those alumni.,1
201,The actresses can't work with these men.,1
202,Melissa flees from those women.,1
203,Every eggplant has embarrassed these children.,1
204,Kimberley has concealed those theses.,1
205,Connie was touring those oases.,1
206,Eric will approach those alumni.,1
207,That association embarrasses that woman.,1
208,Some apples were impressing these women.,1
209,Carlos listens to this man.,1
210,Every teenager wouldn't drive to those oases.,1
211,Drivers hadn't complained about this thesis.,1
212,Jill drops by those oases.,1
213,Matt knows this child.,1
214,Lucille has referenced that synopsis.,1
215,Guy was going to that oasis.,1
216,Robert has bored that person.,1
217,This pepper hasn't annoyed those children.,1
218,A lot of students research those phenomena.,1
219,A turtle would embarrass that woman.,1
220,Jacqueline worried that child.,1
221,Bradley helps that man.,1
222,Some eye disturbs this child.,1
223,Associations should irritate that woman.,1
224,Every drawing disgusts that man.,1
225,That play did scare those people.,1
226,Keith examined that thesis.,1
227,Andrea is concealing those people.,1
228,Theodore hadn't disgusted this man.,1
229,Martin shouldn't discuss this man.,1
230,Girls haven't healed those people.,1
231,Some skateboards distract that child.,1
232,Lisa isn't watching this man.,1
233,Deanna is arriving at these oases.,1
234,The Impressionists approach those children.,1
235,Peter appreciates this man.,1
236,Most projectors are scaring that man.,1
237,Candice bikes to these oases.,1
238,Carlos isn't fleeing from those men.,1
239,Rodney is driving to this oasis.,1
240,Janet would hurt this woman.,1
241,Florence leaves this man.,1
242,The women ran around this oasis.,1
243,Deanna can't sound like those men.,1
244,Derek worked with this woman.,1
245,The door upsets that woman.,1
246,The prints look like this nucleus.,1
247,Ronald walks through this oasis.,1
248,Sabrina can't annoy that alumnus.,1
249,Erin would hate that child.,1
250,These patients couldn't drop by this oasis.,1
251,Erin isn't noticing those geese.,1
252,Eric hasn't brought those nuclei.,1
253,Thomas hired these people.,1
254,Peter has those theses.,1
255,Elaine couldn't examine these synopses.,1
256,This bicycle has disgusted that alumnus.,1
257,Rhonda praised that child.,1
258,Angela did skate around these oases.,1
259,Most teachers flee from this man.,1
260,Diana dropped by those oases.,1
261,Eva dislikes that oasis.,1
262,Edward could reveal these oxen.,1
263,The Borgias talk to those children.,1
264,Dennis wasn't dropping by those oases.,1
265,Paula will argue about that child.,1
266,Janet breaks these teeth.,1
267,The Borgias help this child.,1
268,Stephanie argued about those ellipses.,1
269,Those people help that woman.,1
270,Melissa can't criticize these synopses.,1
271,Most dancers examine that thesis.,1
272,Brett found that mouse.,1
273,Sherry hasn't gone to those oases.,1
274,Nancy tours these oases.,1
275,Tamara discovers those women.,1
276,Naomi wasn't selling these oxen.,1
277,Grace was touring that oasis.,1
278,The Lutherans upset this man.,1
279,Eva visited this oasis.,1
280,John had listened to those people.,1
281,The Clintons sell this ox.,1
282,Jeffrey biked to that oasis.,1
283,Craig lifted that nucleus.,1
284,Many doctors might investigate these children.,1
285,Sandra knew these men.,1
286,Galileo could sell these lice.,1
287,The legislatures could dislike this oasis.,1
288,Many children upset this child.,1
289,Marie isn't revealing this goose.,1
290,Lisa cleaned those cacti.,1
291,These shawls could irritate these alumni.,1
292,Rodney hires that man.,1
293,Jill has scared that child.,1
294,Mary should discuss this analysis.,1
295,A lot of doctors skate around those oases.,1
296,Lawrence has lifted those feet.,1
297,Kayla scanned this synopsis.,1
298,Danielle could know that man.,1
299,The Borgias aggravate these men.,1
300,Most cashiers bike to this oasis.,1
301,Andrew exited this oasis.,1
302,Brian exits these oases.,1
303,Gary scares that woman.,1
304,Every sketch looks like these fungi.,1
305,April doesn't work with these people.,1
306,Karla is kissing that person.,1
307,Kenneth had broken those feet.,1
308,Thomas was breaking these feet.,1
309,The Clintons hire this person.,1
310,Cindy isn't cleaning these feet.,1
311,Martin walked through those oases.,1
312,These blouses embarrass that woman.,1
313,Douglas hadn't admired that person.,1
314,Those children argue about that medium.,1
315,These adults question those men.,1
316,The museum can hate that analysis.,1
317,This driver cared for that person.,1
318,Roger dislikes this man.,1
319,Curtis hated that man.,1
320,Samantha returned to this oasis.,1
321,Regina had talked about this analysis.,1
322,Scott criticizes that thesis.,1
323,This dog astounds these children.,1
324,These women think about these nuclei.,1
325,Museums should know these women.,1
326,The Borgias tour those oases.,1
327,Spain should hate that woman.,1
328,Andrew hadn't cured this woman.,1
329,Every guest leaves this alumnus.,1
330,Many children know that alumnus.,1
331,These drivers help that man.,1
332,Some men discover these fungi.,1
333,Some candles bore that man.,1
334,Teresa knows this child.,1
335,All waitresses approach that person.,1
336,Amanda conceals those theses.,1
337,Mary exits this oasis.,1
338,Cindy had taken that ox.,1
339,Cheryl hasn't fired this woman.,1
340,Those cashiers hate this person.,1
341,Brad broke that tooth.,1
342,These children healed this alumnus.,1
343,A lot of teachers notice that cactus.,1
344,A pepper aggravates that woman.,1
345,Joseph loved that person.,1
346,That waitress was exiting those oases.,1
347,Renee knew this child.,1
348,Most girls research those paralyses.,1
349,Patients watch this woman.,1
350,Tina notices this nucleus.,1
351,Anne leaves this person.,1
352,Veronica does kiss that woman.,1
353,Eric had dropped by those oases.,1
354,Stephanie wasn't revealing this ox.,1
355,Some carts wouldn't worry that child.,1
356,Laurie shocked those men.,1
357,Benjamin has thought about those women.,1
358,Curtis fled from that man.,1
359,Robert has kissed this person.,1
360,Waitresses were healing those people.,1
361,Kendra skated around those oases.,1
362,Jodi isn't irritating this woman.,1
363,David hasn't explored this oasis.,1
364,Frank lifted these lice.,1
365,Many committees can dislike these alumni.,1
366,Christopher noticed those stimuli.,1
367,Most dancers describe these men.,1
368,Randolf has broken these feet.,1
369,This person discovered that child.,1
370,The Clintons sell these oxen.,1
371,Candice should describe that child.,1
372,That association hated those theses.,1
373,Ann boycotted those oases.,1
374,These patients walk through this oasis.,1
375,Joel might admire this man.,1
376,Rebecca should notice this foot.,1
377,Those boys admire those oxen.,1
378,Some associations work with this child.,1
379,Sally would take this cactus.,1
380,Those shoes irritate that person.,1
381,A lot of dogs find this stimulus.,1
382,Jessica hadn't hugged that man.,1
383,Richard approached this person.,1
384,Some person boycotted that oasis.,1
385,Those drivers had investigated these people.,1
386,Guy is passing these oases.,1
387,Ella sounds like that woman.,1
388,All grocery stores are hurting those alumni.,1
389,Todd had lifted those teeth.,1
390,Some print looked like that child.,1
391,The Lutherans have lifted those teeth.,1
392,Timothy is hugging those men.,1
393,Rose respected that person.,1
394,James has researched that phenomenon.,1
395,Pamela is taking these fungi.,1
396,The dancers skate around this oasis.,1
397,Christina escapes from that person.,1
398,Regina wasn't attacking that alumnus.,1
399,Ella returned to that child.,1
400,Alice isn't touring these oases.,1
401,Every government talked about that oasis.,1
402,Some woman hasn't attacked those people.,1
403,Some lake hurts this person.,1
404,This actress dislikes that person.,1
405,Richard isn't talking to this man.,1
406,Guy isn't boasting about these bases.,1
407,Teachers skate around this oasis.,1
408,Some customer is firing that person.,1
409,Russell loved that man.,1
410,Melanie wasn't going to this oasis.,1
411,Todd doesn't talk to that child.,1
412,Amy should bore those women.,1
413,Peter shouldn't reference this woman.,1
414,Deanna explores this oasis.,1
415,William is disgusting those women.,1
416,Janice has that goose.,1
417,Laurie would criticize those oases.,1
418,Pamela wouldn't talk to this woman.,1
419,That actress lifted these teeth.,1
420,Lawrence returned to that person.,1
421,All students bike to that oasis.,1
422,These guys flee from these women.,1
423,Joel skated around those oases.,1
424,Christina has shocked that child.,1
425,Drivers distracts that person.,1
426,Matt notices that stimulus.,1
427,Some fork wasn't distracting these children.,1
428,Some broccoli was confusing that man.,1
429,Most cashiers like these teeth.,1
430,Many people complain about those oases.,1
431,Caroline did fire this child.,1
432,A lot of guys sounded like that synopsis.,1
433,Stephen describes that person.,1
434,Amanda could bore those alumni.,1
435,Some cashiers respect that child.,1
436,Shoes bore that child.,1
437,A waiter had hugged that woman.,1
438,Senators question this man.,1
439,Some patients won't insult this alumnus.,1
440,Many mushrooms had irritated that alumnus.,1
441,These chairs haven't distracted that child.,1
442,A hospital hated this synopsis.,1
443,Irene complains about those hypotheses.,1
444,Every association is distracting that alumnus.,1
445,Most waitresses shock those men.,1
446,Kendra hadn't seen those feet.,1
447,Lawrence can fire that child.,1
448,Suzanne talked about these women.,1
449,That company has astounded that child.,1
450,A lot of guys are cleaning this louse.,1
451,James drives to these oases.,1
452,Chad had observed those people.,1
453,Matt hasn't exited that oasis.,1
454,Tracy ran around this oasis.,1
455,Sara hasn't helped this child.,1
456,All convertibles are scaring these children.,1
457,Many movies annoyed that woman.,1
458,Most students listen to that child.,1
459,Renee drove to those oases.,1
460,Timothy explores those oases.,1
461,Deborah biked to that oasis.,1
462,Those ladies criticize those people.,1
463,That school could upset that man.,1
464,Bill could hire these women.,1
465,Bradley has worried this man.,1
466,The Borgias discover those axes.,1
467,Tammy kisses these men.,1
468,Jacqueline would approach these men.,1
469,Becky appreciated those men.,1
470,The organization shouldn't reference those men.,1
471,Eva didn't break those feet.,1
472,Ann brought these geese.,1
473,Sara was criticizing those analyses.,1
474,Some unicycles impress those men.,1
475,David was listening to this woman.,1
476,Kendra did leave those women.,1
477,Melanie cleaned these axes.,1
478,Mark admired this woman.,1
479,Lori runs around this oasis.,1
480,Donna aggravated those people.,1
481,Most paintings are looking like these fungi.,1
482,Bill has helped those alumni.,1
483,Valerie has fled from these men.,1
484,Naomi sounded like this oasis.,1
485,Sally disagrees with those men.,1
486,Stacy can embarrass that woman.,1
487,Some boy had arrived at these oases.,1
488,The legislatures praise this thesis.,1
489,Walter has hired this woman.,1
490,That book disgusts those men.,1
491,Joel buys this nucleus.,1
492,Christine dropped by those oases.,1
493,Jill messes up those teeth.,1
494,These students embarrass this child.,1
495,Winston Churchill doesn't astound this alumnus.,1
496,Ruth isn't taking those feet.,1
497,Katherine disgusted this alumnus.,1
498,Guy describes this thesis.,1
499,Rachel broke these feet.,1
500,April might bring this cactus.,1
501,Every lady revealed those oxen.,1
502,Russell will hate that child.,1
503,Jerry didn't notice those fungi.,1
504,Jill wouldn't hurt those men.,1
505,Kayla bored these people.,1
506,Pamela hadn't loved this woman.,1
507,Richard isn't biking to that oasis.,1
508,Homer admires those children.,1
509,Every organization hurts those men.,1
510,The Clintons hadn't shocked this alumnus.,1
511,These skirts do aggravate these men.,1
512,These children worries those children.,1
513,That pork shocks that woman.,1
514,Alicia wouldn't annoy this man.,1
515,Christine wasn't questioning those men.,1
516,Victoria returns to this person.,1
517,This icicle confuses these men.,1
518,Jennifer isn't discussing this child.,1
519,Noah skates around these oases.,1
520,Amy kissed this child.,1
521,Andrew insults this oasis.,1
522,Cheryl was finding this axis.,1
523,The Clintons escape from these children.,1
524,Laurie talks to that woman.,1
525,Irene hired that man.,1
526,All drivers have found these people.,1
527,The actresses boycott these oases.,1
528,Theresa was criticizing this woman.,1
529,Douglas can't argue about that thesis.,1
530,Many plates bother this person.,1
531,Melanie has passed that oasis.,1
532,Art did stun that man.,1
533,Bethany will pass this oasis.,1
534,All people think about those synopses.,1
535,Tonya should visit that woman.,1
536,Guys tour these oases.,1
537,Many waitresses argue about those synopses.,1
538,Wendy hasn't concealed that woman.,1
539,Some face bores those people.,1
540,Catherine won't run around this oasis.,1
541,Alan hadn't revealed that mouse.,1
542,A person is cleaning those oxen.,1
543,Clyde bored that person.,1
544,This mirror shouldn't embarrass those men.,1
545,Tammy discovers this cactus.,1
546,The Impressionists conceal those feet.,1
547,Most guys couldn't pass these oases.,1
548,The Borgias work with these people.,1
549,That grocery store wasn't alarming that person.,1
550,This waitress wasn't biking to these oases.,1
551,The Lutherans fix that foot.,1
552,Bradley had known that woman.,1
553,Some women discover this goose.,1
554,Pedestrians listen to those women.,1
555,Melissa hid these octopi.,1
556,Rose biked to these oases.,1
557,Kevin has watched that person.,1
558,Some high school isn't confusing those men.,1
559,Many schools praise that woman.,1
560,The chair disgusts these women.,1
561,Curtis might know this man.,1
562,That committee couldn't aggravate this person.,1
563,Gerald does boast about these ellipses.,1
564,Patrick conceals those oases.,1
565,Men will aggravate these men.,1
566,Florence watched this child.,1
567,Most doctors find these theses.,1
568,Elizabeth can't describe these people.,1
569,The public park annoys this child.,1
570,Kristin examined that thesis.,1
571,Rachel can shock these men.,1
572,These dancers upset these children.,1
573,The books are disagreeing with this person.,1
574,Rose can't impress that man.,1
575,Cindy was running around these oases.,1
576,All patients were questioning these children.,1
577,All adults go to those oases.,1
578,Many drawings wouldn't look like this woman.,1
579,Every lady drops by these oases.,1
580,Cindy could praise these men.,1
581,Most wheelbarrows bother this woman.,1
582,Jill talks about this thesis.,1
583,Bethany was fixing that tooth.,1
584,Scott appreciates this basis.,1
585,Rhonda can admire this fungus.,1
586,Ellen had broken this tooth.,1
587,Linda hasn't run around that oasis.,1
588,Some guests conceal those alumni.,1
589,Todd was questioning that woman.,1
590,The vases bother that child.,1
591,Tanya wasn't watching those women.,1
592,Melanie scans that analysis.,1
593,Most girls drive to those oases.,1
594,Some essays shock those people.,1
595,That waitress insults this alumnus.,1
596,The museum had that ox.,1
597,That horse upsets those men.,1
598,Jodi approaches those children.,1
599,Pamela liked that oasis.,1
600,Those steps embarrass that man.,1
601,Jill is investigating that child.,1
602,Allison hasn't approached these women.,1
603,A lot of men concealed those nuclei.,1
604,Tara forgets that woman.,1
605,Naomi leaves those men.,1
606,The guests sound like those analyses.,1
607,Lisa didn't irritate this woman.,1
608,Anna hasn't respected those men.,1
609,Every glove disturbs that child.,1
610,A lot of senators visit those men.,1
611,Carl has fixed those teeth.,1
612,Many children arrive at those oases.,1
613,Rachel sells that nucleus.,1
614,All dancers drop by these oases.,1
615,Jennifer was biking to those oases.,1
616,John wouldn't complain about those women.,1
617,The boy had passed those oases.,1
618,Danielle sold those oases.,1
619,Eric disliked these children.,1
620,Becky has argued about these alumni.,1
621,Cheryl isn't stunning those people.,1
622,Irene lifts those cacti.,1
623,Andrea had noticed those feet.,1
624,Emily wasn't examining those analyses.,1
625,Rachelle had respected that man.,1
626,That unicycle hadn't annoyed this child.,1
627,Laura is fixing this foot.,1
628,Kayla researched these oases.,1
629,Jane has watched that woman.,1
630,The schools boast about that man.,1
631,Joseph examined this synopsis.,1
632,Elizabeth talks about these men.,1
633,Randolf hadn't cared for these people.,1
634,Susan might question these men.,1
635,Edward isn't boring these alumni.,1
636,This doctor had hired that child.,1
637,Mitchell had argued about that synthesis.,1
638,Keith can scare these women.,1
639,Some hills have confused those children.,1
640,Frank returned to this man.,1
641,Donna has arrived at that oasis.,1
642,Brenda hadn't impressed this alumnus.,1
643,Most cashiers return to this child.,1
644,Most women bother that child.,1
645,These guys are researching those synopses.,1
646,Donna visits this alumnus.,1
647,A guy wasn't skated around those oases.,1
648,The legislature shouldn't listen to those people.,1
649,Most waitresses hurts these men.,1
650,Sally knew these men.,1
651,Travis couldn't watch those people.,1
652,Martha hasn't researched these oases.,1
653,Suzanne was alarming these women.,1
654,All museums respect those people.,1
655,Colleen wasn't returning to this woman.,1
656,A photograph looks like these geese.,1
657,Douglas hadn't fired these men.,1
658,Donald drops by this oasis.,1
659,Keith can remember this child.,1
660,Most gates bore that woman.,1
661,Carl attacks this man.,1
662,Sally hasn't thought about those fungi.,1
663,Patricia hasn't fixed these teeth.,1
664,Jane would explore those oases.,1
665,A lot of cashiers boast about that man.,1
666,A lot of people haven't loved that man.,1
667,Tiffany couldn't love that analysis.,1
668,The guys reveal this goose.,1
669,Becca heals those people.,1
670,A lot of waiters attack this woman.,1
671,Carol is hiding this thesis.,1
672,Benjamin won't distract this child.,1
673,Marie boasted about these men.,1
674,Michelle investigates that alumnus.,1
675,Brian hadn't watched those men.,1
676,High schools stun these men.,1
677,Edward praises this man.,1
678,The men hide these mice.,1
679,Amelia buys that mouse.,1
680,Some drawings look like these octopi.,1
681,The Impressionists annoy these alumni.,1
682,Kristin doesn't remember this man.,1
683,A lot of patients return to that woman.,1
684,Curtis bikes to those oases.,1
685,Curtis complains about this crisis.,1
686,Guys reference that alumnus.,1
687,Martha had dropped by this oasis.,1
688,Tonya listened to this alumnus.,1
689,Clyde appreciated that synopsis.,1
690,The legislature listened to these women.,1
691,These books impressed those men.,1
692,These women praise that man.,1
693,Some guests go to these oases.,1
694,Those associations bother that child.,1
695,Florence isn't discovering that cactus.,1
696,A cafe bothers that man.,1
697,Randolf hasn't dropped by those oases.,1
698,Sandra isn't investigating this man.,1
699,The waitresses go to those oases.,1
700,Some senators clean this axis.,1
701,Tracy thought about that cactus.,1
702,Lissa admires these children.,1
703,The cars annoy this child.,1
704,Senators mess up those feet.,1
705,Kathleen isn't attacking that woman.,1
706,Jason doesn't forget this person.,1
707,Diane ran around those oases.,1
708,That window disgusted those alumni.,1
709,Diana bothered that woman.,1
710,Paul couldn't find this ox.,1
711,Some customers skate around this oasis.,1
712,These commentaries can't bother this man.,1
713,Most unicycles irritate that alumnus.,1
714,Amy disagrees with that man.,1
715,Omar fires those people.,1
716,That high school is boring this child.,1
717,Those men worry that woman.,1
718,The Lutherans have scanned this synopsis.,1
719,Patricia hadn't arrived at that oasis.,1
720,Tiffany cared for this woman.,1
721,Amanda appreciated these theses.,1
722,Jason wouldn't flee from that woman.,1
723,Liam hasn't admired those nuclei.,1
724,Peter respects those men.,1
725,Some actors hide these cacti.,1
726,Every print hasn't bored this man.,1
727,Brenda hurt that alumnus.,1
728,Every glove irritated this man.,1
729,Jessica respects those children.,1
730,Every senator hasn't kissed these alumni.,1
731,This pedestrian cares for that woman.,1
732,Most guys leave that oasis.,1
733,Emily explores those oases.,1
734,Many cakes shocked that person.,1
735,A tomato will upset those women.,1
736,Timothy wouldn't like those nuclei.,1
737,Brian hated this thesis.,1
738,All guests are hiding this octopus.,1
739,Kayla boasts about those bases.,1
740,All boys fire this woman.,1
741,Some skirts embarrass that man.,1
742,The adults see these axes.,1
743,Kendra hasn't noticed that mouse.,1
744,Emily couldn't admire these oxen.,1
745,Michelle had cared for those people.,1
746,Keith hires this man.,1
747,Suzanne shouldn't reveal that thesis.,1
748,Jerry shocked that woman.,1
749,Most women fire these women.,1
750,The Clintons conceal that louse.,1
751,Those ladies go to those oases.,1
752,The closet bores that person.,1
753,Craig wouldn't irritate that alumnus.,1
754,A lot of children mess up these feet.,1
755,Kristin hadn't stunned this child.,1
756,Aaron left this child.,1
757,Many students saw these feet.,1
758,Some bicycle embarrassed these alumni.,1
759,Carol isn't examining those analyses.,1
760,Caroline has respected this woman.,1
761,The teenager has hidden those fungi.,1
762,Sheila won't pass this oasis.,1
763,Phillip won't walk through that oasis.,1
764,Monet cared for those children.,1
765,Bradley hadn't hugged those alumni.,1
766,Heidi boasted about this diagnosis.,1
767,Emily won't scare those women.,1
768,Every waiter could care for that man.,1
769,That company aggravated these women.,1
770,Christine disturbed this woman.,1
771,This photograph shouldn't look like this mouse.,1
772,Dana won't scan this analysis.,1
773,Aaron isn't fixing that tooth.,1
774,Some cashier doesn't sell those oxen.,1
775,Julia kisses that person.,1
776,Monica boycotts those oases.,1
777,Peter wasn't lifting that ox.,1
778,Julia isn't shocking that man.,1
779,Walter wasn't discovering those nuclei.,1
780,Most customers have gone to that oasis.,1
781,Monica can't research those phenomena.,1
782,Maria wouldn't know this child.,1
783,Debra hasn't cared for those children.,1
784,David is selling these geese.,1
785,The guests disagree with that woman.,1
786,Beverly was working with this person.,1
787,Diana respected these people.,1
788,Peter hadn't remembered that woman.,1
789,Alice wouldn't describe this child.,1
790,Omar doesn't distract those men.,1
791,Mitchell might care for this child.,1
792,This skirt has impressed these men.,1
793,Stephen irritated this man.,1
794,Ann will lift those geese.,1
795,Julie isn't criticizing those men.,1
796,Those people found this thesis.,1
797,Anne isn't confusing that woman.,1
798,Many sketches have looked like those fungi.,1
799,Edward hugged those men.,1
800,A lot of tomatoes astound these women.,1
801,Some photograph will look like those octopi.,1
802,Those actresses were escaping from these men.,1
803,Grace ran around these oases.,1
804,An apple can disturb those men.,1
805,A waiter wasn't taking this axis.,1
806,Christine found those fungi.,1
807,Kirsten isn't observing this child.,1
808,A lake irritates that man.,1
809,Dana could walk through this oasis.,1
810,Caroline liked these stimuli.,1
811,Patients disturb those women.,1
812,Carla did break these feet.,1
813,Some guest could describe those men.,1
814,Laura messes up those teeth.,1
815,Amy would find these geese.,1
816,The Impressionists had cleaned those feet.,1
817,Christina observed this alumnus.,1
818,Irene should boycott that oasis.,1
819,Monica runs around those oases.,1
820,The Clintons drive to these oases.,1
821,The icicles had impressed these women.,1
822,A lot of students work with these women.,1
823,Kevin had talked to that man.,1
824,Lisa praised those alumni.,1
825,A patient hadn't gone to those oases.,1
826,Walter is approaching this person.,1
827,Brenda isn't buying those teeth.,1
828,Marie hasn't fired those men.,1
829,Carts upset these men.,1
830,Those children argue about that diagnosis.,1
831,Maria would tour these oases.,1
832,Irene couldn't criticize these oases.,1
833,Candice references those women.,1
834,Some boys fix those feet.,1
835,Dawn scanned those analyses.,1
836,Some person respected this man.,1
837,Monet is skated around these oases.,1
838,Gregory wasn't boasting about that diagnosis.,1
839,Many cashiers disagreed with these men.,1
840,Most teenagers cured those oxen.,1
841,Michael knew these people.,1
842,Pamela hasn't found these men.,1
843,Eric had bought that foot.,1
844,Brian runs around those oases.,1
845,All people drop by these oases.,1
846,The companies praise these theses.,1
847,Becky hasn't respected these children.,1
848,That guest didn't know these people.,1
